Year,Age,Female Deaths,Male Deaths,Female Exposure,Male Exposure
1950,40,791,994,346281.19,340117.4
1950,41,863,1102,343567.66,337600.61
1950,42,932,1230,345820.65,337746.24
1950,43,952,1251,338048.9,329004.93
1950,44,1023,1374,332162.45,323903.81
1950,45,1194,1603,330019.5,321665.12
1950,46,1223,1703,325077.54,315139.39
1950,47,1384,1968,320422.16,309432.97
1950,48,1453,2107,317986.22,305404.89
1950,49,1659,2420,315753.52,296691.75
1950,50,1749,2500,315344.09,286961.53
1950,51,1584,2378,299929.33,266259.31
1950,52,1913,2623,293480.71,252271.58
1950,53,1998,2936,288797.99,243877.43
1950,54,2206,3085,282016.95,236468.87
1950,55,2139,3111,273282.41,228132.72
1950,56,2393,3455,269141.13,223561.16
1950,57,2601,3786,266227.52,221011.69
1950,58,2724,4152,263148.12,218670.11
1950,59,3058,4490,254371.84,210494.89
1950,60,3172,4577,247707.7,201701.45
1950,61,3403,4798,241808.98,195485.5
1950,62,3775,5439,241534.2,191640.76
1950,63,4133,5831,234125.37,183757.39
1950,64,4287,6247,226158.7,176755.31
1950,65,4692,6455,219721.27,168660.96
1950,66,4726,6211,211640.8,160437.09
1950,67,5428,6679,206736.24,156009.05
1950,68,5803,7069,202913.27,152547.02
1950,69,6401,7520,193254.6,144964.63
1950,70,6587,7322,181874.86,133907
1950,71,6593,7329,170900.39,125018.01
1950,72,7456,8249,165252.06,119341.77
1950,73,7974,8351,155042.1,111655.28
1950,74,8218,8407,143430.48,103388.44
1950,75,8609,8345,130844.84,93597.67
1950,76,8753,8113,118921.49,83941.72
1950,77,8247,7913,107446.08,74640.92
1950,78,8493,7439,96406.68,65559.95
1950,79,8269,7239,82449.98,54177.74
1950,80,7881,6580,75671.23,47471.8
1950,81,7362,5762,65667.06,39446.35
1950,82,7336,5576,57243.15,32884.46
1950,83,7197,4974,48424.13,26776.84
1950,84,6261,4457,40036.23,21308.16
1950,85,5676,3699,32924.59,16717.17
1950,86,5329,3226,26718.76,12911.8
1950,87,4390,2532,21149.99,9692.22
1950,88,3595,1970,16453.57,7171.94
1950,89,3112,1628,12614.74,5236.73
1950,90,2499,1253,9424.36,3675.02
1950,91,1864,844,6754.59,2445.77
1950,92,1472,623,4785.4,1599.47
1950,93,1095,422,3399.29,1051.42
1950,94,828,327,2347.06,667.5
1950,95,561,212,1564.27,406.13
1950,96,386,119,970.28,245.84
1950,97,265,75,584.59,146.94
1950,98,151,47,360.66,83.95
1950,99,99,25,209.43,45.25
1950,100,61,12,110.93,22.53
1950,101,33,6,59.27,11.04
1950,102,20,4,31.48,6.11
1950,103,7,0,15.51,3.12
1950,104,5,0,8.18,0.93
1950,105,2,0,4.17,0
1950,106,1,0,2.74,0
1950,107,2,0,1.72,0
1950,108,0,0,0.74,0
1950,109,0,0,0.24,0
1950,110+,0,0,0,0
1951,0,8450,11773,325614.48,342974.68
1951,1,774,918,333463.33,350113.4
1951,2,450,535,352454.27,370301.19
1951,3,353,421,374934.32,393534.39
1951,4,299,383,406953.43,426146.42
1951,5,187,295,343188.73,359413.83
1951,6,157,233,326268.5,341788.71
1951,7,131,216,321269.61,336397.82
1951,8,126,173,308819.84,322445.55
1951,9,98,155,283898.17,295253.75
1951,10,102,154,265683.59,275540.33
1951,11,89,144,275621.75,285320.45
1951,12,97,156,282514.51,291617.63
1951,13,119,171,283955.47,292690.37
1951,14,109,187,277872.96,286192.82
1951,15,132,197,273554.11,280545.19
1951,16,164,224,270433.93,275333.31
1951,17,154,217,269118.13,270026.13
1951,18,195,245,274003.49,264705.5
1951,19,235,298,284010.04,256292
1951,20,211,367,292815.39,259909.08
1951,21,280,354,296958.97,277106.39
1951,22,270,428,297273.89,284274.66
1951,23,278,371,299131.09,290388.92
1951,24,293,411,304895.59,300152.62
1951,25,323,462,312938.01,309572.44
1951,26,364,486,318283.98,314724.05
1951,27,368,456,324385.29,318688.59
1951,28,403,455,335127.81,327643.41
1951,29,446,537,352927.72,344975.02
1951,30,458,594,369562.16,361224.8
1951,31,488,586,352907.97,344192.11
1951,32,446,479,299775.52,290046.62
1951,33,431,454,268348.22,257732.93
1951,34,471,549,286372.59,276212.42
1951,35,526,648,313983.73,303336.28
1951,36,618,694,334285.43,322430.08
1951,37,675,749,344665.37,332299.55
1951,38,697,828,343358.35,331494.73
1951,39,721,838,343025.42,333203.04
1951,40,806,977,343762.33,335686.25
1951,41,812,1057,342491.27,334656.76
1951,42,929,1294,343474.69,334622.9
1951,43,1008,1275,343675.64,332571.13
1951,44,1046,1353,335059.96,324163.78
1951,45,1163,1665,331557.54,321422.09
1951,46,1291,1720,329226.51,317835.58
1951,47,1353,1883,323923.77,311034.34
1951,48,1544,2072,319789.77,306905.29
1951,49,1565,2550,317196.64,303584.11
1951,50,1738,2700,319360.46,298716
1951,51,1880,2855,312316.3,284022.17
1951,52,1880,2903,296265.81,261019.04
1951,53,2054,3172,290692.3,246581.75
1951,54,2177,3279,285491.46,237375.44
1951,55,2271,3279,276949.17,228092.7
1951,56,2574,3675,269776.72,221126.01
1951,57,2631,4046,266992.61,218485.63
1951,58,2968,4519,265299.23,216465.12
1951,59,3104,4741,260819.81,211120.5
1951,60,3303,5007,252869.48,201660.25
1951,61,3464,5302,243693.25,192301.64
1951,62,3978,5952,239245.4,187438.16
1951,63,4274,6191,238434.68,184099.01
1951,64,4713,6655,231201.65,177405.19
1951,65,5069,7008,224783.72,170907.1
1951,66,5237,6867,217155.36,162690.99
1951,67,5747,7434,207490,154106.5
1951,68,6065,7816,201993.94,148406.45
1951,69,7217,8233,196685.39,143353.92
1951,70,7075,8171,187894.28,135321.33
1951,71,7222,8109,176020.25,125126.74
1951,72,8158,8802,165724.17,117174.51
1951,73,8607,8840,158334.92,110710.44
1951,74,9274,9390,147992.69,103072.11
1951,75,9404,9126,136922.81,94918.63
1951,76,9569,9373,124062.83,85180.55
1951,77,9286,8692,110069.98,74591.45
1951,78,9409,8597,97390.64,65099.59
1951,79,9171,8028,85828.28,56339.12
1951,80,8962,7394,77894.93,48841
1951,81,8397,6577,67533.18,40894.98
1951,82,8021,6075,57885.04,33449.76
1951,83,7845,5505,49611.78,27331.74
1951,84,7338,4948,41271.42,21807.27
1951,85,6252,4024,33635.55,17012.24
1951,86,5672,3574,27183.12,13083.89
1951,87,4862,2939,21649.74,9841.13
1951,88,4155,2242,16895.77,7270.37
1951,89,3405,1747,12884.87,5276.66
1951,90,2725,1328,9673.5,3744.76
1951,91,2181,946,7103.34,2581.91
1951,92,1613,651,4972.16,1681.24
1951,93,1200,503,3447.81,1052.88
1951,94,953,318,2377,657.81
1951,95,653,181,1595.08,407.28
1951,96,467,126,1049.82,247.65
1951,97,285,77,621.53,147.3
1951,98,178,50,366.48,85.18
1951,99,126,37,221.97,44.29
1951,100,78,17,117.96,22.52
1951,101,31,8,61.22,12.11
1951,102,15,3,34.81,5.91
1951,103,7,3,19.51,3.69
1951,104,3,2,10.05,1.93
1951,105,3,0,4.94,0.47
1951,106,1,0,2.47,0
1951,107,2,0,1.22,0
1951,108,1,0,0.51,0
1951,109,1,0,0.25,0
1951,110+,0,0,0,0
1952,0,7892,10663,320197.47,336671.16
1952,1,592,789,322017.94,338134.06
1952,2,364,472,332574.8,349067.16
1952,3,260,358,351705.86,369282.89
1952,4,210,311,375238.14,393473.77
1952,5,224,286,408185.63,427389.53
1952,6,155,211,341944.87,358209.23
1952,7,134,197,327111,342698.49
1952,8,97,161,321513.83,336412.53
1952,9,91,159,310257.23,323319.65
1952,10,87,132,284901.99,295306.17
1952,11,71,127,266879.82,275407.66
1952,12,99,150,277043.37,284889.68
1952,13,106,126,283615.08,290630.28
1952,14,113,185,285080.76,292313.72
1952,15,118,204,278815.47,286702.4
1952,16,124,202,274341.47,282258.86
1952,17,149,249,271108.65,278375.56
1952,18,148,265,269476.05,273681.3
1952,19,170,278,274328.16,268042.94
1952,20,179,344,284526.2,259168.66
1952,21,202,360,293894.03,265564.58
1952,22,237,372,297527.08,279912.03
1952,23,243,370,297427.84,285359.63
1952,24,249,395,298834.01,290798.63
1952,25,270,361,304653.72,299898.56
1952,26,303,389,312526.63,309781.86
1952,27,277,404,317550.84,314597.88
1952,28,363,403,323562.7,318486.09
1952,29,350,451,333922.86,326963.13
1952,30,367,468,352295.46,344634.04
1952,31,476,573,369846.19,361644.12
1952,32,455,549,352569.4,344053.87
1952,33,322,485,298245.57,288539.28
1952,34,348,442,267968.48,257413.13
1952,35,418,542,286630.26,276225.76
1952,36,450,580,313352.67,302324.36
1952,37,559,711,334215.55,321790.62
1952,38,622,791,343773.68,330530.7
1952,39,633,828,342654.75,329983.37
1952,40,683,850,342000.22,331712.28
1952,41,804,980,342799.19,333899.25
1952,42,844,1099,340763.82,332102.19
1952,43,947,1201,342884.85,333025.77
1952,44,1006,1308,342038,330267.98
1952,45,1049,1438,333716.31,322367.98
1952,46,1162,1657,330698.18,319808.95
1952,47,1274,1826,328062.85,315565.93
1952,48,1407,2063,322898.91,308973.27
1952,49,1475,2171,318795.22,305012.53
1952,50,1547,2420,315661.09,301353.59
1952,51,1706,2776,318112.8,296993.56
1952,52,1960,2990,309014.97,280647.58
1952,53,1845,2882,294134.08,257703.88
1952,54,2051,3099,288633.36,243059.11
1952,55,2055,3141,283151.54,233593.67
1952,56,2413,3650,274219.95,223722.07
1952,57,2520,3772,267507.68,216915.29
1952,58,2724,4313,264657.08,214203.45
1952,59,2853,4480,262807.72,211775.19
1952,60,3035,4438,257663.71,205516.22
1952,61,3189,4750,249953.26,195921.47
1952,62,3651,5263,240040.02,186262.24
1952,63,3990,5697,235884.61,181383.05
1952,64,4229,6088,234218.78,177576.49
1952,65,4390,6485,226964.22,170868.62
1952,66,4637,6298,220748.93,164389.06
1952,67,5163,6822,212412.62,156050.26
1952,68,5592,6946,202193.35,147147.89
1952,69,6188,7456,195937.71,140770.67
1952,70,6341,7355,189785.61,135122.45
1952,71,6517,7414,181380.78,127159.53
1952,72,7150,8095,169059.76,116998.74
1952,73,7607,8024,158480.13,108974.19
1952,74,8127,8165,150016.41,102113.28
1952,75,8295,8154,139567.47,94478.83
1952,76,8535,8499,128469.45,86154.27
1952,77,8198,7898,115632.43,76499.26
1952,78,8384,7778,101345.7,66085.13
1952,79,8378,7396,88517.48,56916.38
1952,80,7796,6649,80024.71,49813.64
1952,81,7351,6013,69774.45,42190.56
1952,82,7384,5859,59769.7,34774.74
1952,83,6685,4978,50399.72,27846.33
1952,84,6645,4550,42461.92,22322.52
1952,85,5776,3766,34761.12,17473.69
1952,86,5044,3236,27953.88,13366.02
1952,87,4296,2573,22208.09,10002.52
1952,88,3667,1991,17402.31,7402.95
1952,89,3096,1634,13313.21,5366.73
1952,90,2424,1219,9958.77,3789.47
1952,91,1941,888,7364.41,2654.13
1952,92,1536,693,5281.84,1786.9
1952,93,1093,452,3612.72,1107.84
1952,94,832,277,2433.4,667.64
1952,95,558,211,1621.61,409.08
1952,96,419,120,1072.19,249.08
1952,97,303,77,682.75,148.36
1952,98,162,43,391.05,86.01
1952,99,121,27,220.45,46.14
1952,100,64,9,123.63,21.61
1952,101,30,5,68.05,12.89
1952,102,21,5,37.33,6.94
1952,103,17,2,20.04,2.71
1952,104,8,2,11.03,1.47
1952,105,5,1,5.39,0.75
1952,106,1,0,2.49,0.23
1952,107,1,0,1.2,0
1952,108,0,0,0.24,0
1952,109,0,0,0,0
1952,110+,0,0,0,0
1953,0,7837,10487,324654.84,341723.51
1953,1,604,701,317515.51,333065.57
1953,2,369,420,321835.38,337873.15
1953,3,261,344,332539.89,349016.85
1953,4,213,292,351378.35,368911.82
1953,5,202,284,374632.19,392807.8
1953,6,188,264,407789.63,426963.3
1953,7,122,193,342562.98,358801
1953,8,110,153,327724.32,343157.94
1953,9,98,149,321945.6,336441.43
1953,10,99,127,311431.29,323756.1
1953,11,90,120,286521.91,295886.13
1953,12,97,108,268507.5,275851.06
1953,13,103,154,278347.11,284816.59
1953,14,107,156,284811.83,290412.31
1953,15,97,174,286374.96,292498.71
1953,16,113,197,280097.44,287386
1953,17,133,235,275582.19,283345.16
1953,18,149,230,272199.83,279621.83
1953,19,142,268,270307.89,275049.48
1953,20,150,289,274818.85,270141.25
1953,21,174,330,284649.14,262987.67
1953,22,204,327,293689.95,269416.46
1953,23,228,364,297155.61,282150.78
1953,24,220,330,297036.53,286759.36
1953,25,220,343,298389.7,291590.13
1953,26,271,349,304079.78,300063.26
1953,27,300,374,311871.4,309525.47
1953,28,284,436,316965.8,314359.45
1953,29,344,430,322915.74,318326.19
1953,30,353,480,333038.7,326660.86
1953,31,360,440,351135.91,344061.22
1953,32,465,546,368627.99,360971.55
1953,33,475,568,352168.97,344078.1
1953,34,397,415,298847.59,289566.68
1953,35,358,458,268498.18,258303.21
1953,36,414,500,286351.87,276060.81
1953,37,517,629,312580.6,301575.77
1953,38,620,688,333363.65,320896.82
1953,39,656,793,343174.63,329790.53
1953,40,700,817,342032.62,329199.45
1953,41,715,887,340963.46,330339.61
1953,42,886,1069,341575.95,332141.4
1953,43,917,1110,339834.92,330602.54
1953,44,1034,1221,341774.29,331567.58
1953,45,1034,1456,340749.37,328909.37
1953,46,1160,1649,332823.94,321251.86
1953,47,1254,1721,329542.23,318175.78
1953,48,1402,1997,326809.76,313747.28
1953,49,1516,2193,321905.28,307355.47
1953,50,1503,2388,317648.25,303132.39
1953,51,1603,2581,313902.57,298921.05
1953,52,1881,3049,315106.41,293831.49
1953,53,2005,3316,306210.63,277503.73
1953,54,1938,3173,292376.63,254922.11
1953,55,1992,3168,286745.32,240122.84
1953,56,2316,3572,281065.35,230427.58
1953,57,2359,3865,272210.49,220340.2
1953,58,2742,4119,265418.06,213181.43
1953,59,2944,4480,262123.2,209921.93
1953,60,3116,4688,259776.22,207100.24
1953,61,3122,4775,254365.1,200687.2
1953,62,3625,5493,246437.06,190897.71
1953,63,3942,5793,236540.27,181023.52
1953,64,4151,6053,232100.8,175688.76
1953,65,4474,6246,229805.85,171304.12
1953,66,4689,6256,222443.29,164496.24
1953,67,5253,7094,215808.01,157724.06
1953,68,5730,7327,207022.04,149120.55
1953,69,5964,7369,196526.84,140136.61
1953,70,6216,7497,189730.49,133465.9
1953,71,6367,7406,183179.08,127617.89
1953,72,7253,8250,174416.17,119365.93
1953,73,7913,8402,161762.52,109002.94
1953,74,8090,8089,150651.32,100944.11
1953,75,8456,8179,141676.11,94044.15
1953,76,8793,8535,131033.29,86192.64
1953,77,8637,7908,119856.63,77858.01
1953,78,9084,8042,107055.4,68421.41
1953,79,8550,7498,92991.41,58376.17
1953,80,8386,6920,83137.64,51217.46
1953,81,7624,6288,72229.28,43343.8
1953,82,7692,6071,62266.76,36140.21
1953,83,7182,5211,52547.4,29249.32
1953,84,6434,4571,43660.34,23019.13
1953,85,6041,3851,36195.02,18108.96
1953,86,5533,3355,29172.13,13925.97
1953,87,4496,2636,23113.3,10418.97
1953,88,3822,2094,18131.18,7678.21
1953,89,3179,1620,13958.06,5566.58
1953,90,2608,1218,10472.03,3937.63
1953,91,1927,860,7735.95,2746.03
1953,92,1725,658,5588.5,1882.39
1953,93,1278,440,3872.23,1226.02
1953,94,830,300,2604.94,741.56
1953,95,634,182,1720.11,424.95
1953,96,406,129,1117.14,248.84
1953,97,284,85,720.26,147.12
1953,98,221,54,441.44,84.21
1953,99,113,30,237.82,47.86
1953,100,70,25,128.22,23.42
1953,101,40,6,73.17,10.79
1953,102,22,8,40.15,6.89
1953,103,8,1,20.51,3.13
1953,104,2,0,11.37,1.45
1953,105,8,0,5.27,0.72
1953,106,1,1,1.79,0.24
1953,107,2,0,1.23,0
1953,108,1,0,0.25,0
1953,109,0,0,0,0
1953,110+,0,0,0,0
1954,0,7205,9955,324890.28,342562.01
1954,1,443,594,321794.35,337901.82
1954,2,275,335,317093.66,332603.98
1954,3,193,279,321850,337850.08
1954,4,154,228,332612.75,349079
1954,5,170,215,351103.25,368612.88
1954,6,143,204,374061.01,392192.04
1954,7,127,205,407444.38,426584.84
1954,8,81,139,343218.82,359434.69
1954,9,89,130,328358.05,343649.71
1954,10,97,148,322381.68,336488.59
1954,11,91,112,312603.84,324206.63
1954,12,81,122,288138.92,296476.96
1954,13,91,129,270131.44,276292.52
1954,14,90,145,279654.41,284731.95
1954,15,117,175,286013.14,290188.15
1954,16,138,219,287661.68,292671.14
1954,17,130,220,281363.99,288046.14
1954,18,133,243,276816.44,284420.17
1954,19,122,238,273299.31,280868.13
1954,20,140,285,271152.66,276403.94
1954,21,173,310,275311.33,272234.9
1954,22,154,305,284772.08,266819.78
1954,23,206,340,293492.17,273281.4
1954,24,221,294,296793.48,284416.37
1954,25,230,318,296657.36,288201.33
1954,26,214,322,297951.65,292406.79
1954,27,269,305,303508.35,300250.93
1954,28,253,431,311227.52,309260.8
1954,29,327,364,316384.66,314110.67
1954,30,324,438,322267.05,318169.01
1954,31,357,442,332159.69,326364.65
1954,32,443,473,349959.21,343503.11
1954,33,420,553,367397.11,360290.37
1954,34,481,540,351754.51,344121.85
1954,35,372,461,299434.41,290604.4
1954,36,378,444,269026.7,259189.11
1954,37,489,529,286034.45,275890.47
1954,38,534,645,311752.99,300809.09
1954,39,649,765,332476.46,319985.12
1954,40,740,818,342521.7,329029.83
1954,41,726,914,341358.74,328375.72
1954,42,802,1119,339870.06,328853.42
1954,43,899,1098,340289.25,330293.55
1954,44,968,1299,338850.24,329040.71
1954,45,1050,1434,340618.42,329969.45
1954,46,1170,1607,339387.82,327367.4
1954,47,1181,1751,331842.3,320004
1954,48,1343,1868,328303.88,316421.79
1954,49,1489,2192,325453.74,311768.11
1954,50,1505,2425,320860.16,305543.39
1954,51,1601,2494,316457.28,301073.66
1954,52,1784,2932,312016.67,296265.68
1954,53,2116,3307,311941.84,290368.03
1954,54,2075,3549,303296.33,274083
1954,55,2016,3280,290575.43,251964.95
1954,56,2238,3660,284724.6,236912.35
1954,57,2401,3920,278845.9,226890.39
1954,58,2639,4210,270067.22,216644
1954,59,2906,4441,263108.05,209152.8
1954,60,2956,4533,259433.98,205458.37
1954,61,3171,4879,256632.96,202224.42
1954,62,3505,5336,250825.39,195397.86
1954,63,3972,5847,242557.32,185327.73
1954,64,4155,6003,232789.75,175423.73
1954,65,4368,6311,228120.88,169758.24
1954,66,4643,6343,225150.75,164951.21
1954,67,5156,6709,217536.17,157846.12
1954,68,5610,7190,210366.44,150596.7
1954,69,6051,7495,201228.05,141892.81
1954,70,6329,7570,190599.95,132926.65
1954,71,6388,7445,183366,126091.89
1954,72,7182,7915,176139.46,119780.12
1954,73,7636,8382,166778.72,111125.9
1954,74,8262,8246,153972.86,100920.29
1954,75,7974,8056,142578.38,92955.92
1954,76,8397,8113,133161.46,85889.55
1954,77,8800,8131,122363.6,78075.96
1954,78,8699,8075,110986.8,69735.52
1954,79,8912,7815,98243.18,60392.21
1954,80,8398,6957,87027.91,52854.85
1954,81,7897,6517,75060.57,44541.94
1954,82,7534,6067,64542.05,37107.68
1954,83,7225,5620,54863.89,30404.43
1954,84,6872,4854,45634.57,24189.78
1954,85,5930,3881,37321.05,18715.06
1954,86,5354,3398,30460.29,14477.66
1954,87,4677,2853,24166.81,10869.64
1954,88,3836,2217,18908.47,7971.79
1954,89,3316,1680,14588.27,5775.06
1954,90,2733,1297,10983.86,4105.49
1954,91,2054,972,8144.11,2853.05
1954,92,1694,711,5887.57,1948.13
1954,93,1326,551,4088.98,1295.15
1954,94,909,347,2785.7,816.97
1954,95,667,242,1841.32,472.93
1954,96,461,139,1183.12,254.09
1954,97,273,65,761.36,144.65
1954,98,215,60,472.65,81.4
1954,99,140,30,270.3,41.18
1954,100,63,14,141.17,22.85
1954,101,50,7,73.13,10.77
1954,102,19,1,40.84,5.27
1954,103,25,3,21.82,3.67
1954,104,7,1,10.47,1.96
1954,105,4,2,6.09,0.71
1954,106,0,0,2.14,0
1954,107,1,0,0.74,0
1954,108,0,0,0.24,0
1954,109,0,0,0,0
1954,110+,0,0,0,0
1955,0,6960,9653,319121.92,336620.67
1955,1,512,558,322169.54,338833.15
1955,2,307,373,321127.26,337145.98
1955,3,232,251,316833.94,332332.63
1955,4,192,213,321946.32,337928.62
1955,5,180,182,332717.98,349217.94
1955,6,135,205,350853.87,368365.69
1955,7,115,224,373535.64,391608.86
1955,8,135,191,407131.94,426235.49
1955,9,85,127,343886.54,360092.81
1955,10,99,127,328994.91,344152.09
1955,11,76,132,322821.7,336543.56
1955,12,109,152,313781.33,324654.08
1955,13,99,134,289750.66,297049.29
1955,14,95,151,271754.66,276722.72
1955,15,91,210,280961.23,284624.13
1955,16,98,211,287206.24,289921.39
1955,17,125,251,288941.84,292809.16
1955,18,110,273,282634.51,288677.26
1955,19,137,265,278061.4,285472.4
1955,20,126,319,274403.33,282078.28
1955,21,150,323,271989.29,277723.16
1955,22,145,338,275807.58,274313.63
1955,23,154,300,284906.49,270649.1
1955,24,196,327,293298.12,277165.8
1955,25,229,349,296430.76,286690.51
1955,26,193,312,296284.74,289641.13
1955,27,233,293,297519.91,293248.67
1955,28,277,336,302942.57,300433.76
1955,29,275,405,310576.91,308999.71
1955,30,291,401,315801.24,313875.89
1955,31,319,366,321632.54,318027.43
1955,32,364,465,331258.57,326081.28
1955,33,365,486,348790.22,342926.12
1955,34,447,533,366188.78,359617.17
1955,35,469,588,351342.05,344155.72
1955,36,386,452,300020.45,291622.84
1955,37,389,467,269526.09,260067.87
1955,38,407,554,285711.09,275696.88
1955,39,575,735,310925.01,299990.23
1955,40,647,852,331550.7,319006.52
1955,41,676,873,341857.75,328199.71
1955,42,778,1038,340658.98,327424.74
1955,43,855,1067,338725.43,327284.27
1955,44,961,1211,338957.61,328375.8
1955,45,1002,1321,337824.75,327347.55
1955,46,1086,1600,339406.05,328230.14
1955,47,1258,1743,337955.81,325686.35
1955,48,1361,1957,330765.96,318608.45
1955,49,1487,2220,326940.3,314442.5
1955,50,1578,2414,324022.02,309538.33
1955,51,1562,2590,319754.9,303549.93
1955,52,1796,3005,315132.52,298730.91
1955,53,1859,3241,309959.04,293253.01
1955,54,2249,3660,308648.73,286616.41
1955,55,2189,3772,300283.98,270432.55
1955,56,2179,3713,288622.18,248694.21
1955,57,2419,4036,282534.81,233289.45
1955,58,2694,4353,276416.04,222977.54
1955,59,2839,4383,267689.04,212628.58
1955,60,3106,4608,260662.21,204949.84
1955,61,3173,4896,256615.49,200796.93
1955,62,3668,5483,253200.8,196918.41
1955,63,3807,5895,246901.88,189587.86
1955,64,4103,6181,238428.63,179392.36
1955,65,4505,6340,228823.14,169549.35
1955,66,4782,6376,223840.44,163628.23
1955,67,5268,7102,220077.37,158256.15
1955,68,5637,7084,212144.26,150772.85
1955,69,6110,7609,204508.1,143203.57
1955,70,6522,7700,195029.51,134425.59
1955,71,6621,7549,184334.71,125622.49
1955,72,7435,8224,176421.07,118415.14
1955,73,8121,8314,168300.48,111485.29
1955,74,8456,8576,158515.92,102741.89
1955,75,8607,8399,145844.78,92810.83
1955,76,8741,8460,134253.33,84838.91
1955,77,8784,8428,124365.89,77668.89
1955,78,9297,8347,113452.92,69885.05
